timestamp,zone,count
2025-08-30T08:30:35.309952,Gate D,229
2025-08-30T08:30:36.311182,Gate A,290
2025-08-30T08:30:36.311182,Gate B,278
2025-08-30T08:30:36.311182,Gate C,225
2025-08-30T08:30:36.311182,Gate D,219
2025-08-30T08:30:37.318348,Gate A,289
2025-08-30T08:30:37.318348,Gate B,277
2025-08-30T08:30:37.318348,Gate C,230
2025-08-30T08:30:37.318348,Gate D,218
2025-08-30T08:30:38.321176,Gate A,297
2025-08-30T08:30:38.321176,Gate B,280
2025-08-30T08:30:38.321176,Gate C,232
2025-08-30T08:30:38.321176,Gate D,211
2025-08-30T08:30:39.322869,Gate A,298
2025-08-30T08:30:39.322869,Gate B,274
2025-08-30T08:30:39.322869,Gate C,222
2025-08-30T08:30:39.322869,Gate D,240
2025-08-30T08:30:40.326657,Gate A,298
2025-08-30T08:30:40.326657,Gate B,280
2025-08-30T08:30:40.326657,Gate C,221
2025-08-30T08:30:40.326657,Gate D,236
2025-08-30T08:30:41.411821,Gate A,291
2025-08-30T08:30:41.411821,Gate B,280
2025-08-30T08:30:41.411821,Gate C,218
2025-08-30T08:30:41.411821,Gate D,240
2025-08-30T08:30:42.413442,Gate A,300
2025-08-30T08:30:42.413442,Gate B,277
2025-08-30T08:30:42.413442,Gate C,212
2025-08-30T08:30:42.413442,Gate D,240
2025-08-30T08:30:43.414796,Gate A,300
2025-08-30T08:30:43.414796,Gate B,279
2025-08-30T08:30:43.414796,Gate C,217
2025-08-30T08:30:43.414796,Gate D,239
2025-08-30T08:30:44.416143,Gate A,300
2025-08-30T08:30:44.416143,Gate B,274
2025-08-30T08:30:44.416143,Gate C,227
2025-08-30T08:30:44.416143,Gate D,237
2025-08-30T08:30:45.418701,Gate A,294
2025-08-30T08:30:45.418701,Gate B,272
2025-08-30T08:30:45.418701,Gate C,225
2025-08-30T08:30:45.418701,Gate D,237
2025-08-30T08:30:46.421015,Gate A,293
2025-08-30T08:30:46.421015,Gate B,273
2025-08-30T08:30:46.421015,Gate C,228
2025-08-30T08:30:46.421015,Gate D,240
2025-08-30T08:30:47.421811,Gate A,292
2025-08-30T08:30:47.421811,Gate B,280
2025-08-30T08:30:47.421811,Gate C,226
2025-08-30T08:30:47.421811,Gate D,238
2025-08-30T08:30:48.423547,Gate A,297
2025-08-30T08:30:48.423547,Gate B,280
2025-08-30T08:30:48.423547,Gate C,237
2025-08-30T08:30:48.423547,Gate D,240
2025-08-30T08:30:49.424684,Gate A,300
2025-08-30T08:30:49.424684,Gate B,280
2025-08-30T08:30:49.424684,Gate C,249
2025-08-30T08:30:49.424684,Gate D,234
2025-08-30T08:30:50.426022,Gate A,300
2025-08-30T08:30:50.426022,Gate B,278
2025-08-30T08:30:50.426022,Gate C,252
2025-08-30T08:30:50.426022,Gate D,240
2025-08-30T08:30:51.427083,Gate A,300
2025-08-30T08:30:51.427083,Gate B,280
2025-08-30T08:30:51.427083,Gate C,252
2025-08-30T08:30:51.427083,Gate D,240
2025-08-30T08:30:52.430654,Gate A,300
2025-08-30T08:30:52.430654,Gate B,280
2025-08-30T08:30:52.430654,Gate C,260
2025-08-30T08:30:52.430654,Gate D,240
2025-08-30T08:30:53.431803,Gate A,292
2025-08-30T08:30:53.431803,Gate B,270
2025-08-30T08:30:53.431803,Gate C,260
2025-08-30T08:30:53.431803,Gate D,230
2025-08-30T08:30:54.433997,Gate A,284
2025-08-30T08:30:54.433997,Gate B,279
2025-08-30T08:30:54.433997,Gate C,257
2025-08-30T08:30:54.433997,Gate D,234
2025-08-30T08:30:55.435408,Gate A,292
2025-08-30T08:30:55.435408,Gate B,276
2025-08-30T08:30:55.435408,Gate C,248
2025-08-30T08:30:55.435408,Gate D,231
2025-08-30T08:30:56.930127,Gate A,284
2025-08-30T08:30:56.930127,Gate B,280
2025-08-30T08:30:56.930127,Gate C,256
2025-08-30T08:30:56.930127,Gate D,224
2025-08-30T08:30:58.244016,Gate A,296
2025-08-30T08:30:58.244016,Gate B,280
2025-08-30T08:30:58.244016,Gate C,260
2025-08-30T08:30:58.244016,Gate D,221
2025-08-30T08:30:59.245823,Gate A,300
2025-08-30T08:30:59.245823,Gate B,280
2025-08-30T08:30:59.245823,Gate C,260
2025-08-30T08:30:59.245823,Gate D,233
2025-08-30T08:31:00.248125,Gate A,300
2025-08-30T08:31:00.248125,Gate B,273
2025-08-30T08:31:00.248125,Gate C,260
2025-08-30T08:31:00.248125,Gate D,240
2025-08-30T08:31:01.249484,Gate A,297
2025-08-30T08:31:01.249484,Gate B,270
2025-08-30T08:31:01.249484,Gate C,260
2025-08-30T08:31:01.249484,Gate D,240
2025-08-30T08:31:02.250291,Gate A,300
2025-08-30T08:31:02.250291,Gate B,278
2025-08-30T08:31:02.250291,Gate C,253
2025-08-30T08:31:02.250291,Gate D,240
2025-08-30T08:31:03.251537,Gate A,300
2025-08-30T08:31:03.251537,Gate B,270
2025-08-30T08:31:03.251537,Gate C,260
2025-08-30T08:31:03.251537,Gate D,240
2025-08-30T08:31:04.254199,Gate A,291
2025-08-30T08:31:04.254199,Gate B,273
2025-08-30T08:31:04.254199,Gate C,260
2025-08-30T08:31:04.254199,Gate D,233
2025-08-30T08:31:05.255966,Gate A,299
2025-08-30T08:31:05.255966,Gate B,275
2025-08-30T08:31:05.255966,Gate C,260
2025-08-30T08:31:05.255966,Gate D,240
2025-08-30T08:31:06.256776,Gate A,300
2025-08-30T08:31:06.256776,Gate B,266
2025-08-30T08:31:06.256776,Gate C,251
2025-08-30T08:31:06.256776,Gate D,240
2025-08-30T08:31:07.257690,Gate A,300
2025-08-30T08:31:07.257690,Gate B,267
2025-08-30T08:31:07.257690,Gate C,245
2025-08-30T08:31:07.257690,Gate D,232
2025-08-30T08:31:08.259350,Gate A,300
2025-08-30T08:31:08.259350,Gate B,269
2025-08-30T08:31:08.259350,Gate C,236
2025-08-30T08:31:08.259350,Gate D,231
2025-08-30T08:31:09.260788,Gate A,300
2025-08-30T08:31:09.260788,Gate B,272
2025-08-30T08:31:09.260788,Gate C,241
2025-08-30T08:31:09.260788,Gate D,240
2025-08-30T08:31:10.262110,Gate A,300
2025-08-30T08:31:10.262110,Gate B,268
2025-08-30T08:31:10.262110,Gate C,235
2025-08-30T08:31:10.262110,Gate D,237
2025-08-30T08:31:11.263462,Gate A,300
2025-08-30T08:31:11.263462,Gate B,263
2025-08-30T08:31:11.263462,Gate C,228
2025-08-30T08:31:11.263462,Gate D,230
2025-08-30T08:31:12.264899,Gate A,291
2025-08-30T08:31:12.264899,Gate B,263
2025-08-30T08:31:12.264899,Gate C,240
2025-08-30T08:31:12.264899,Gate D,226
2025-08-30T08:31:13.267722,Gate A,300
2025-08-30T08:31:13.267722,Gate B,271
2025-08-30T08:31:13.267722,Gate C,242
2025-08-30T08:31:13.267722,Gate D,228
2025-08-30T08:31:14.268872,Gate A,300
2025-08-30T08:31:14.268872,Gate B,280
2025-08-30T08:31:14.268872,Gate C,238
2025-08-30T08:31:14.268872,Gate D,237
2025-08-30T08:31:15.270266,Gate A,299
2025-08-30T08:31:15.270266,Gate B,271
2025-08-30T08:31:15.270266,Gate C,231
2025-08-30T08:31:15.270266,Gate D,240
2025-08-30T08:31:16.271330,Gate A,300
2025-08-30T08:31:16.271330,Gate B,280
2025-08-30T08:31:16.271330,Gate C,227
2025-08-30T08:31:16.271330,Gate D,240
2025-08-30T08:31:17.272547,Gate A,300
2025-08-30T08:31:17.272547,Gate B,280
2025-08-30T08:31:17.272547,Gate C,234
2025-08-30T08:31:17.272547,Gate D,240
2025-08-30T08:31:18.273615,Gate A,296
2025-08-30T08:31:18.273615,Gate B,280
2025-08-30T08:31:18.273615,Gate C,229
2025-08-30T08:31:18.273615,Gate D,238
2025-08-30T08:31:19.274899,Gate A,288
2025-08-30T08:31:19.274899,Gate B,280
2025-08-30T08:31:19.274899,Gate C,219
2025-08-30T08:31:19.274899,Gate D,232
2025-08-30T08:31:20.276114,Gate A,300
2025-08-30T08:31:20.276114,Gate B,280
2025-08-30T08:31:20.276114,Gate C,250
2025-08-30T08:31:20.276114,Gate D,236
2025-08-30T08:31:21.277221,Gate A,300
2025-08-30T08:31:21.277221,Gate B,273
2025-08-30T08:31:21.277221,Gate C,249
2025-08-30T08:31:21.277221,Gate D,235
2025-08-30T08:31:22.278133,Gate A,300
2025-08-30T08:31:22.278133,Gate B,264
2025-08-30T08:31:22.278133,Gate C,245
2025-08-30T08:31:22.278133,Gate D,225
2025-08-30T08:31:23.279583,Gate A,296
2025-08-30T08:31:23.279583,Gate B,257
2025-08-30T08:31:23.279583,Gate C,252
2025-08-30T08:31:23.279583,Gate D,229
2025-08-30T08:31:24.283697,Gate A,300
2025-08-30T08:31:24.283697,Gate B,258
2025-08-30T08:31:24.283697,Gate C,256
2025-08-30T08:31:24.283697,Gate D,229
2025-08-30T08:31:25.285896,Gate A,300
2025-08-30T08:31:25.285896,Gate B,270
2025-08-30T08:31:25.285896,Gate C,260
2025-08-30T08:31:25.285896,Gate D,239
2025-08-30T08:31:26.286967,Gate A,300
2025-08-30T08:31:26.286967,Gate B,267
2025-08-30T08:31:26.286967,Gate C,260
2025-08-30T08:31:26.286967,Gate D,230
2025-08-30T08:31:27.289128,Gate A,294
2025-08-30T08:31:27.289128,Gate B,261
2025-08-30T08:31:27.289128,Gate C,260
2025-08-30T08:31:27.289128,Gate D,220
2025-08-30T08:31:28.290718,Gate A,300
2025-08-30T08:31:28.290718,Gate B,254
2025-08-30T08:31:28.290718,Gate C,253
2025-08-30T08:31:28.290718,Gate D,218
2025-08-30T08:31:29.294126,Gate A,296
2025-08-30T08:31:29.294126,Gate B,256
2025-08-30T08:31:29.294126,Gate C,246
2025-08-30T08:31:29.294126,Gate D,220
2025-08-30T08:31:30.296324,Gate A,300
2025-08-30T08:31:30.296324,Gate B,260
2025-08-30T08:31:30.296324,Gate C,252
2025-08-30T08:31:30.296324,Gate D,221
2025-08-30T08:31:31.297961,Gate A,300
2025-08-30T08:31:31.297961,Gate B,262
2025-08-30T08:31:31.297961,Gate C,248
2025-08-30T08:31:31.297961,Gate D,223
2025-08-30T08:31:32.299908,Gate A,300
2025-08-30T08:31:32.299908,Gate B,259
2025-08-30T08:31:32.299908,Gate C,253
2025-08-30T08:31:32.299908,Gate D,230
2025-08-30T08:31:33.301875,Gate A,300
2025-08-30T08:31:33.301875,Gate B,252
2025-08-30T08:31:33.301875,Gate C,257
2025-08-30T08:31:33.301875,Gate D,221
2025-08-30T08:31:34.306080,Gate A,290
2025-08-30T08:31:34.306080,Gate B,260
2025-08-30T08:31:34.306080,Gate C,247
2025-08-30T08:31:34.306080,Gate D,214
2025-08-30T08:31:35.308062,Gate A,280
2025-08-30T08:31:35.308062,Gate B,258
2025-08-30T08:31:35.308062,Gate C,256
2025-08-30T08:31:35.308062,Gate D,214
2025-08-30T08:31:36.311645,Gate A,282
2025-08-30T08:31:36.311645,Gate B,249
2025-08-30T08:31:36.311645,Gate C,260
2025-08-30T08:31:36.311645,Gate D,222
2025-08-30T08:31:37.327438,Gate A,275
2025-08-30T08:31:37.327438,Gate B,253
2025-08-30T08:31:37.327438,Gate C,251
2025-08-30T08:31:37.327438,Gate D,213
2025-08-30T08:31:38.328779,Gate A,266
2025-08-30T08:31:38.328779,Gate B,264
2025-08-30T08:31:38.328779,Gate C,260
2025-08-30T08:31:38.328779,Gate D,205
2025-08-30T08:31:39.331164,Gate A,258
2025-08-30T08:31:39.331164,Gate B,266
2025-08-30T08:31:39.331164,Gate C,255
2025-08-30T08:31:39.331164,Gate D,201
2025-08-30T08:31:40.332469,Gate A,261
2025-08-30T08:31:40.332469,Gate B,258
2025-08-30T08:31:40.332469,Gate C,256
2025-08-30T08:31:40.332469,Gate D,193
2025-08-30T08:31:41.451336,Gate A,261
2025-08-30T08:31:41.451336,Gate B,267
2025-08-30T08:31:41.451336,Gate C,260
2025-08-30T08:31:41.451336,Gate D,198
2025-08-30T08:31:42.452917,Gate A,268
2025-08-30T08:31:42.452917,Gate B,271
2025-08-30T08:31:42.452917,Gate C,260
2025-08-30T08:31:42.452917,Gate D,194
2025-08-30T08:31:43.455263,Gate A,261
2025-08-30T08:31:43.455263,Gate B,280
2025-08-30T08:31:43.455263,Gate C,260
2025-08-30T08:31:43.455263,Gate D,187
2025-08-30T08:31:44.456532,Gate A,251
2025-08-30T08:31:44.456532,Gate B,280
2025-08-30T08:31:44.456532,Gate C,260
2025-08-30T08:31:44.456532,Gate D,185
2025-08-30T08:31:45.457326,Gate A,246
2025-08-30T08:31:45.457326,Gate B,276
2025-08-30T08:31:45.457326,Gate C,253
2025-08-30T08:31:45.457326,Gate D,192
2025-08-30T08:31:46.458478,Gate A,243
2025-08-30T08:31:46.458478,Gate B,280
2025-08-30T08:31:46.458478,Gate C,252
2025-08-30T08:31:46.458478,Gate D,194
2025-08-30T08:31:47.460599,Gate A,245
2025-08-30T08:31:47.460599,Gate B,280
2025-08-30T08:31:47.460599,Gate C,252
2025-08-30T08:31:47.460599,Gate D,190
2025-08-30T08:31:48.461958,Gate A,246
2025-08-30T08:31:48.461958,Gate B,280
2025-08-30T08:31:48.461958,Gate C,258
2025-08-30T08:31:48.461958,Gate D,196
2025-08-30T08:31:49.463747,Gate A,243
2025-08-30T08:31:49.463747,Gate B,280
2025-08-30T08:31:49.463747,Gate C,251
2025-08-30T08:31:49.463747,Gate D,188
2025-08-30T08:31:50.465303,Gate A,242
2025-08-30T08:31:50.465303,Gate B,278
2025-08-30T08:31:50.465303,Gate C,257
2025-08-30T08:31:50.465303,Gate D,188
2025-08-30T08:31:51.468065,Gate A,232
2025-08-30T08:31:51.468065,Gate B,269
2025-08-30T08:31:51.468065,Gate C,247
2025-08-30T08:31:51.468065,Gate D,186
2025-08-30T08:31:52.561017,Gate A,235
2025-08-30T08:31:52.561017,Gate B,262
2025-08-30T08:31:52.561017,Gate C,259
2025-08-30T08:31:52.561017,Gate D,189
2025-08-30T08:31:53.562288,Gate A,239
2025-08-30T08:31:53.562288,Gate B,253
2025-08-30T08:31:53.562288,Gate C,260
2025-08-30T08:31:53.562288,Gate D,200
2025-08-30T08:31:54.563535,Gate A,234
2025-08-30T08:31:54.563535,Gate B,244
2025-08-30T08:31:54.563535,Gate C,251
2025-08-30T08:31:54.563535,Gate D,191
2025-08-30T08:31:55.564573,Gate A,226
2025-08-30T08:31:55.564573,Gate B,238
2025-08-30T08:31:55.564573,Gate C,248
2025-08-30T08:31:55.564573,Gate D,196
2025-08-30T08:31:56.565869,Gate A,219
2025-08-30T08:31:56.565869,Gate B,250
2025-08-30T08:31:56.565869,Gate C,241
2025-08-30T08:31:56.565869,Gate D,204
2025-08-30T08:31:57.567614,Gate A,210
2025-08-30T08:31:57.567614,Gate B,257
2025-08-30T08:31:57.567614,Gate C,260
2025-08-30T08:31:57.567614,Gate D,196
2025-08-30T08:31:58.569337,Gate A,222
2025-08-30T08:31:58.569337,Gate B,268
2025-08-30T08:31:58.569337,Gate C,258
2025-08-30T08:31:58.569337,Gate D,191
2025-08-30T08:31:59.570258,Gate A,220
2025-08-30T08:31:59.570258,Gate B,267
2025-08-30T08:31:59.570258,Gate C,260
2025-08-30T08:31:59.570258,Gate D,188
2025-08-30T08:32:00.575630,Gate A,215
2025-08-30T08:32:00.575630,Gate B,259
2025-08-30T08:32:00.575630,Gate C,253
2025-08-30T08:32:00.575630,Gate D,193
2025-08-30T08:32:01.577538,Gate A,207
2025-08-30T08:32:01.577538,Gate B,250
2025-08-30T08:32:01.577538,Gate C,243
2025-08-30T08:32:01.577538,Gate D,192
2025-08-30T08:32:02.580239,Gate A,206
2025-08-30T08:32:02.580239,Gate B,245
2025-08-30T08:32:02.580239,Gate C,238
2025-08-30T08:32:02.580239,Gate D,182
2025-08-30T08:32:03.581167,Gate A,200
2025-08-30T08:32:03.581167,Gate B,238
2025-08-30T08:32:03.581167,Gate C,246
2025-08-30T08:32:03.581167,Gate D,178
2025-08-30T08:32:04.582353,Gate A,207
2025-08-30T08:32:04.582353,Gate B,236
2025-08-30T08:32:04.582353,Gate C,250
2025-08-30T08:32:04.582353,Gate D,171
2025-08-30T08:32:05.585105,Gate A,202
2025-08-30T08:32:05.585105,Gate B,245
2025-08-30T08:32:05.585105,Gate C,246
2025-08-30T08:32:05.585105,Gate D,174
2025-08-30T08:32:06.587047,Gate A,194
2025-08-30T08:32:06.587047,Gate B,246
2025-08-30T08:32:06.587047,Gate C,236
2025-08-30T08:32:06.587047,Gate D,184
2025-08-30T08:32:07.748872,Gate A,199
2025-08-30T08:32:07.748872,Gate B,244
2025-08-30T08:32:07.748872,Gate C,238
2025-08-30T08:32:07.748872,Gate D,174
2025-08-30T08:32:08.750444,Gate A,208
2025-08-30T08:32:08.750444,Gate B,243
2025-08-30T08:32:08.750444,Gate C,240
2025-08-30T08:32:08.750444,Gate D,171
2025-08-30T08:32:09.753786,Gate A,207
2025-08-30T08:32:09.753786,Gate B,242
2025-08-30T08:32:09.753786,Gate C,234
2025-08-30T08:32:09.753786,Gate D,166
2025-08-30T08:32:10.757558,Gate A,205
2025-08-30T08:32:10.757558,Gate B,244
2025-08-30T08:32:10.757558,Gate C,232
2025-08-30T08:32:10.757558,Gate D,170
2025-08-30T08:32:11.758657,Gate A,196
2025-08-30T08:32:11.758657,Gate B,247
2025-08-30T08:32:11.758657,Gate C,229
2025-08-30T08:32:11.758657,Gate D,181
2025-08-30T08:32:12.760001,Gate A,187
2025-08-30T08:32:12.760001,Gate B,242
2025-08-30T08:32:12.760001,Gate C,223
2025-08-30T08:32:12.760001,Gate D,193
2025-08-30T08:32:13.762125,Gate A,189
2025-08-30T08:32:13.762125,Gate B,250
2025-08-30T08:32:13.762125,Gate C,216
2025-08-30T08:32:13.762125,Gate D,195
2025-08-30T08:32:14.763800,Gate A,183
2025-08-30T08:32:14.763800,Gate B,247
2025-08-30T08:32:14.763800,Gate C,223
2025-08-30T08:32:14.763800,Gate D,190
2025-08-30T08:32:15.764601,Gate A,187
2025-08-30T08:32:15.764601,Gate B,238
2025-08-30T08:32:15.764601,Gate C,214
2025-08-30T08:32:15.764601,Gate D,189
2025-08-30T08:32:16.765413,Gate A,198
2025-08-30T08:32:16.765413,Gate B,239
2025-08-30T08:32:16.765413,Gate C,226
2025-08-30T08:32:16.765413,Gate D,186
2025-08-30T08:32:17.767065,Gate A,203
2025-08-30T08:32:17.767065,Gate B,245
2025-08-30T08:32:17.767065,Gate C,230
2025-08-30T08:32:17.767065,Gate D,198
2025-08-30T08:32:18.767989,Gate A,210
2025-08-30T08:32:18.767989,Gate B,250
2025-08-30T08:32:18.767989,Gate C,229
2025-08-30T08:32:18.767989,Gate D,189
2025-08-30T08:32:19.769354,Gate A,200
2025-08-30T08:32:19.769354,Gate B,258
2025-08-30T08:32:19.769354,Gate C,237
2025-08-30T08:32:19.769354,Gate D,192
2025-08-30T08:32:20.772330,Gate A,207
2025-08-30T08:32:20.772330,Gate B,263
2025-08-30T08:32:20.772330,Gate C,247
2025-08-30T08:32:20.772330,Gate D,189
2025-08-30T08:32:22.109791,Gate A,197
2025-08-30T08:32:22.109791,Gate B,258
2025-08-30T08:32:22.109791,Gate C,260
2025-08-30T08:32:22.109791,Gate D,189
2025-08-30T08:32:23.150817,Gate A,226
2025-08-30T08:32:23.150817,Gate B,267
2025-08-30T08:32:23.150817,Gate C,254
2025-08-30T08:32:23.150817,Gate D,180
2025-08-30T08:32:24.152257,Gate A,232
2025-08-30T08:32:24.152257,Gate B,261
2025-08-30T08:32:24.152257,Gate C,260
2025-08-30T08:32:24.152257,Gate D,191
2025-08-30T08:32:25.153529,Gate A,230
2025-08-30T08:32:25.153529,Gate B,266
2025-08-30T08:32:25.153529,Gate C,252
2025-08-30T08:32:25.153529,Gate D,197
2025-08-30T08:32:26.154432,Gate A,232
2025-08-30T08:32:26.154432,Gate B,257
2025-08-30T08:32:26.154432,Gate C,242
2025-08-30T08:32:26.154432,Gate D,209
2025-08-30T08:32:27.156885,Gate A,232
2025-08-30T08:32:27.156885,Gate B,250
2025-08-30T08:32:27.156885,Gate C,242
2025-08-30T08:32:27.156885,Gate D,208
2025-08-30T08:32:28.159345,Gate A,228
2025-08-30T08:32:28.159345,Gate B,256
2025-08-30T08:32:28.159345,Gate C,250
2025-08-30T08:32:28.159345,Gate D,211
2025-08-30T08:32:29.161126,Gate A,237
2025-08-30T08:32:29.161126,Gate B,257
2025-08-30T08:32:29.161126,Gate C,250
2025-08-30T08:32:29.161126,Gate D,201
2025-08-30T08:32:30.162418,Gate A,231
2025-08-30T08:32:30.162418,Gate B,269
2025-08-30T08:32:30.162418,Gate C,244
2025-08-30T08:32:30.162418,Gate D,208
2025-08-30T08:32:31.163530,Gate A,229
2025-08-30T08:32:31.163530,Gate B,273
2025-08-30T08:32:31.163530,Gate C,253
2025-08-30T08:32:31.163530,Gate D,205
2025-08-30T08:32:32.164450,Gate A,225
2025-08-30T08:32:32.164450,Gate B,267
2025-08-30T08:32:32.164450,Gate C,259
2025-08-30T08:32:32.164450,Gate D,202
2025-08-30T08:32:33.165429,Gate A,230
2025-08-30T08:32:33.165429,Gate B,265
2025-08-30T08:32:33.165429,Gate C,260
2025-08-30T08:32:33.165429,Gate D,201
2025-08-30T08:32:34.166448,Gate A,236
2025-08-30T08:32:34.166448,Gate B,258
2025-08-30T08:32:34.166448,Gate C,260
2025-08-30T08:32:34.166448,Gate D,204
2025-08-30T08:32:35.168284,Gate A,240
2025-08-30T08:32:35.168284,Gate B,256
2025-08-30T08:32:35.168284,Gate C,254
2025-08-30T08:32:35.168284,Gate D,201
2025-08-30T08:32:36.170643,Gate A,233
2025-08-30T08:32:36.170643,Gate B,261
2025-08-30T08:32:36.170643,Gate C,260
2025-08-30T08:32:36.170643,Gate D,201
2025-08-30T08:32:37.302108,Gate A,238
2025-08-30T08:32:37.302108,Gate B,266
2025-08-30T08:32:37.302108,Gate C,250
2025-08-30T08:32:37.302108,Gate D,201
2025-08-30T08:32:38.303330,Gate A,242
2025-08-30T08:32:38.303330,Gate B,278
2025-08-30T08:32:38.303330,Gate C,249
2025-08-30T08:32:38.303330,Gate D,210
2025-08-30T08:32:39.304554,Gate A,243
2025-08-30T08:32:39.304554,Gate B,280
2025-08-30T08:32:39.304554,Gate C,257
2025-08-30T08:32:39.304554,Gate D,216
2025-08-30T08:32:40.306510,Gate A,250
2025-08-30T08:32:40.306510,Gate B,276
2025-08-30T08:32:40.306510,Gate C,260
2025-08-30T08:32:40.306510,Gate D,206
2025-08-30T08:32:41.307638,Gate A,253
2025-08-30T08:32:41.307638,Gate B,274
2025-08-30T08:32:41.307638,Gate C,260
2025-08-30T08:32:41.307638,Gate D,240
2025-08-30T08:32:42.309956,Gate A,256
2025-08-30T08:32:42.309956,Gate B,278
2025-08-30T08:32:42.309956,Gate C,260
2025-08-30T08:32:42.309956,Gate D,240
2025-08-30T08:32:43.311070,Gate A,253
2025-08-30T08:32:43.311070,Gate B,269
2025-08-30T08:32:43.311070,Gate C,260
2025-08-30T08:32:43.311070,Gate D,239
2025-08-30T08:32:44.312314,Gate A,243
2025-08-30T08:32:44.312314,Gate B,266
2025-08-30T08:32:44.312314,Gate C,260
2025-08-30T08:32:44.312314,Gate D,240
2025-08-30T08:32:45.314141,Gate A,253
2025-08-30T08:32:45.314141,Gate B,272
2025-08-30T08:32:45.314141,Gate C,260
2025-08-30T08:32:45.314141,Gate D,240
2025-08-30T08:32:46.315782,Gate A,261
2025-08-30T08:32:46.315782,Gate B,280
2025-08-30T08:32:46.315782,Gate C,254
2025-08-30T08:32:46.315782,Gate D,240
2025-08-30T08:32:47.319861,Gate A,263
2025-08-30T08:32:47.319861,Gate B,280
2025-08-30T08:32:47.319861,Gate C,260
2025-08-30T08:32:47.319861,Gate D,239
2025-08-30T08:32:48.322618,Gate A,268
2025-08-30T08:32:48.322618,Gate B,280
2025-08-30T08:32:48.322618,Gate C,256
2025-08-30T08:32:48.322618,Gate D,240
2025-08-30T08:32:49.323829,Gate A,264
2025-08-30T08:32:49.323829,Gate B,280
2025-08-30T08:32:49.323829,Gate C,260
2025-08-30T08:32:49.323829,Gate D,240
2025-08-30T08:32:50.325214,Gate A,255
2025-08-30T08:32:50.325214,Gate B,280
2025-08-30T08:32:50.325214,Gate C,260
2025-08-30T08:32:50.325214,Gate D,234
2025-08-30T08:32:51.326331,Gate A,251
2025-08-30T08:32:51.326331,Gate B,278
2025-08-30T08:32:51.326331,Gate C,260
2025-08-30T08:32:51.326331,Gate D,230
2025-08-30T08:32:52.875379,Gate A,250
2025-08-30T08:32:52.875379,Gate B,276
2025-08-30T08:32:52.875379,Gate C,260
2025-08-30T08:32:52.875379,Gate D,236
2025-08-30T08:32:53.877164,Gate A,241
2025-08-30T08:32:53.877164,Gate B,280
2025-08-30T08:32:53.877164,Gate C,260
2025-08-30T08:32:53.877164,Gate D,237
2025-08-30T08:32:54.878524,Gate A,248
2025-08-30T08:32:54.878524,Gate B,280
2025-08-30T08:32:54.878524,Gate C,256
2025-08-30T08:32:54.878524,Gate D,231
2025-08-30T08:32:55.879900,Gate A,245
2025-08-30T08:32:55.879900,Gate B,280
2025-08-30T08:32:55.879900,Gate C,260
2025-08-30T08:32:55.879900,Gate D,236
2025-08-30T08:32:56.881177,Gate A,245
2025-08-30T08:32:56.881177,Gate B,280
2025-08-30T08:32:56.881177,Gate C,260
2025-08-30T08:32:56.881177,Gate D,235
2025-08-30T08:32:57.886086,Gate A,256
2025-08-30T08:32:57.886086,Gate B,280
2025-08-30T08:32:57.886086,Gate C,260
2025-08-30T08:32:57.886086,Gate D,240
2025-08-30T08:32:58.887894,Gate A,257
2025-08-30T08:32:58.887894,Gate B,276
2025-08-30T08:32:58.887894,Gate C,260
2025-08-30T08:32:58.887894,Gate D,239
2025-08-30T08:32:59.891000,Gate A,256
2025-08-30T08:32:59.891000,Gate B,280
2025-08-30T08:32:59.891000,Gate C,252
2025-08-30T08:32:59.891000,Gate D,236
2025-08-30T08:33:00.892072,Gate A,266
2025-08-30T08:33:00.892072,Gate B,280
2025-08-30T08:33:00.892072,Gate C,252
2025-08-30T08:33:00.892072,Gate D,240
2025-08-30T08:33:01.894122,Gate A,277
2025-08-30T08:33:01.894122,Gate B,280
2025-08-30T08:33:01.894122,Gate C,246
2025-08-30T08:33:01.894122,Gate D,240
2025-08-30T08:33:02.895442,Gate A,278
2025-08-30T08:33:02.895442,Gate B,280
2025-08-30T08:33:02.895442,Gate C,258
2025-08-30T08:33:02.895442,Gate D,231
2025-08-30T08:33:03.896608,Gate A,285
2025-08-30T08:33:03.896608,Gate B,280
2025-08-30T08:33:03.896608,Gate C,260
2025-08-30T08:33:03.896608,Gate D,221
2025-08-30T08:33:04.899340,Gate A,292
2025-08-30T08:33:04.899340,Gate B,280
2025-08-30T08:33:04.899340,Gate C,254
2025-08-30T08:33:04.899340,Gate D,218
2025-08-30T08:33:05.902094,Gate A,286
2025-08-30T08:33:05.902094,Gate B,275
2025-08-30T08:33:05.902094,Gate C,258
2025-08-30T08:33:05.902094,Gate D,221
2025-08-30T08:33:07.117079,Gate A,285
2025-08-30T08:33:07.117079,Gate B,265
2025-08-30T08:33:07.117079,Gate C,260
2025-08-30T08:33:07.117079,Gate D,216
2025-08-30T08:33:08.814008,Gate A,275
2025-08-30T08:33:08.814008,Gate B,255
2025-08-30T08:33:08.814008,Gate C,260
2025-08-30T08:33:08.814008,Gate D,213
2025-08-30T08:33:09.815488,Gate A,265
2025-08-30T08:33:09.815488,Gate B,249
2025-08-30T08:33:09.815488,Gate C,260
2025-08-30T08:33:09.815488,Gate D,203
2025-08-30T08:33:10.816295,Gate A,276
2025-08-30T08:33:10.816295,Gate B,245
2025-08-30T08:33:10.816295,Gate C,260
